"submitted_item" "validated_id" "current_symbol"
"495" "FBgn0028734" "FBgn0028734" "Fmr1"
"496" "FBgn0028789" "FBgn0028789" "Doc1"
"497" "FBgn0028844" "FBgn0028844" "CG15283"
"498" "FBgn0028855" "FBgn0028855" "CG15282"
"499" "FBgn0028880" "FBgn0028880" "CG15256"
"500" "FBgn0028897" "FBgn0028897" "CG4935"
"501" "FBgn0041713" "FBgn0041713" "yellow-c"
"502" "FBgn0028950" "FBgn0028950" "CG15255"
"503" "FBgn0028967" "FBgn0250848" "CtsK1"
"504" "FBgn0028968" "FBgn0028968" "γCOP"
"505" "FBgn0040383" "FBgn0040383" "CG5254"
"506" "FBgn0040382" "FBgn0040382" "CG5273"
"507" "FBgn0040344" "FBgn0040344" "Lztr1"
"508" "FBgn0040362" "FBgn0040362" "CG11379"
"509" "FBgn0029568" "FBgn0029568" "CG11381"
"510" "FBgn0029594" "FBgn0029594" "Coa8"
"511" "FBgn0040377" "FBgn0040377" "Vha36-3"
"512" "FBgn0040333" "FBgn0040333" "brv3"
"513" "FBgn0040396" "FBgn0040396" "CG3939"
"514" "FBgn0029661" "FBgn0029661" "CG16781"
"515" "FBgn0029665" "FBgn0029665" "CG14270"
"516" "FBgn0029697" "FBgn0029697" "CG15570"
"517" "FBgn0041252" "FBgn0041252" "Femcoat"
"518" "FBgn0052774" "FBgn0052774" "Muc4B"
"519" "FBgn0029740" "FBgn0029740" "CG12680"
"520" "FBgn0029750" "FBgn0029750" "CG3323"
"521" "FBgn0029762" "FBgn0029762" "NAAT1"
"522" "FBgn0029766" "FBgn0029766" "CG15784"
"523" "FBgn0029771" "FBgn0029771" "CG12730"
"524" "FBgn0029785" "FBgn0029785" "RpL35"
"525" "FBgn0029804" "FBgn0029804" "CG3097"
"526" "FBgn0029819" "FBgn0029819" "Usp30"
"527" "FBgn0029838" "FBgn0029838" "CG4666"
"528" "FBgn0029853" "FBgn0029853" "Josd"
"529" "FBgn0029866" "FBgn0029866" "CG3842"
"530" "FBgn0029890" "FBgn0029890" "Fum2"
"531" "FBgn0029896" "FBgn0029896" "CG3168"
"532" "FBgn0029502" "FBgn0029502" "Coq7"
"533" "FBgn0029927" "FBgn0261284" "bou"
"534" "FBgn0029932" "FBgn0029932" "CG4607"
"535" "FBgn0016041" "FBgn0016041" "Tom40"
"536" "FBgn0029975" "FBgn0029975" "spidey"
"537" "FBgn0029985" "FBgn0260970" "Ubr3"
"538" "FBgn0029994" "FBgn0029994" "Ldsdh1"
"539" "FBgn0040319" "FBgn0040319" "Gclc"
"540" "FBgn0030038" "FBgn0030038" "CG1440"
"541" "FBgn0030040" "FBgn0030040" "CG15347"
"542" "FBgn0030041" "FBgn0030041" "CG12116"
"543" "FBgn0030043" "FBgn0014464" "Cp7Fa"
"544" "FBgn0030044" "FBgn0014465" "Cp7Fb"
"545" "FBgn0030045" "FBgn0014466" "Cp7Fc"
"546" "FBgn0030060" "FBgn0030060" "CG2004"
"547" "FBgn0030067" "FBgn0030067" "Rbm13"
"548" "FBgn0030079" "FBgn0265413" "CG44325"
"549" "FBgn0030151" "FBgn0030151" "CG1354"
"550" "FBgn0030158" "FBgn0030158" "CG9686"
"551" "FBgn0030160" "FBgn0030160" "CG9691"
"552" "FBgn0030189" "FBgn0030189" "CG2909"
"553" "FBgn0030205" "FBgn0261710" "nocte"
"554" "FBgn0052687" "FBgn0052687" "CG32687"
"555" "FBgn0030216" "FBgn0085443" "spri"
"556" "FBgn0030218" "FBgn0030218" "CG1628"
"557" "FBgn0030224" "FBgn0030224" "CG12637"
"558" "FBgn0030234" "FBgn0030234" "CG15211"
"559" "FBgn0030244" "FBgn0030244" "CG2157"
"560" "FBgn0030264" "FBgn0259101" "CG42249"
"561" "FBgn0030268" "FBgn0030268" "Klp10A"
"562" "FBgn0030280" "FBgn0030280" "CG11106"
"563" "FBgn0030289" "FBgn0030289" "GCS1"
"564" "FBgn0030310" "FBgn0030310" "PGRP-SA"
"565" "FBgn0030313" "FBgn0030313" "Reepl1"
"566" "FBgn0030320" "FBgn0030320" "CG2247"
"567" "FBgn0030366" "FBgn0030366" "Usp7"
"568" "FBgn0052656" "FBgn0052656" "Muc11A"
"569" "FBgn0030433" "FBgn0030433" "mRpL49"
"570" "FBgn0030434" "FBgn0030434" "Brms1"
"571" "FBgn0030466" "FBgn0030466" "Remo"
"572" "FBgn0030469" "FBgn0283680" "IP3K2"
"573" "FBgn0030485" "FBgn0030485" "CG1998"
"574" "FBgn0030487" "FBgn0030487" "CG12726"
"575" "FBgn0030507" "FBgn0030507" "CG11164"
"576" "FBgn0030510" "FBgn0030510" "CG12177"
"577" "FBgn0030512" "FBgn0030512" "Nadsyn"
"578" "FBgn0030558" "FBgn0030558" "Tat"
"579" "FBgn0052602" "FBgn0052602" "Muc12Ea"
"580" "FBgn0030575" "FBgn0030575" "CG5321"
"581" "FBgn0030596" "FBgn0030596" "CG12398"
"582" "FBgn0030608" "FBgn0030608" "Lsd-2"
"583" "FBgn0030610" "FBgn0030610" "Cox17"
"584" "FBgn0030614" "FBgn0030614" "CG9072"
"585" "FBgn0030616" "FBgn0030616" "RpL37-1"
"586" "FBgn0030643" "FBgn0030643" "CG15641"
"587" "FBgn0030646" "FBgn0267977" "mh"
"588" "FBgn0030659" "FBgn0030659" "CG9215"
"589" "FBgn0030660" "FBgn0030660" "CG8097"
"590" "FBgn0030670" "FBgn0030670" "Pis"
"591" "FBgn0030674" "FBgn0030674" "HUWE1"
"592" "FBgn0053180" "FBgn0053180" "Ranbp16"
"593" "FBgn0030747" "FBgn0030747" "CG4301"
"594" "FBgn0030752" "FBgn0030752" "Cdc50"
"595" "FBgn0030759" "FBgn0030759" "CG13014"
"596" "FBgn0030765" "FBgn0261791" "SNRPG"
"597" "FBgn0030782" "FBgn0030782" "CG18358"
"598" "FBgn0030792" "FBgn0030792" "CG4789"
"599" "FBgn0030806" "FBgn0030806" "CG13001"
"600" "FBgn0030812" "FBgn0030812" "wcy"
"601" "FBgn0030821" "FBgn0260747" "Chchd2"
"602" "FBgn0030824" "FBgn0030824" "CG5070"
"603" "FBgn0030846" "FBgn0030846" "CG12992"
"604" "FBgn0030847" "FBgn0030847" "CG12991"
"605" "FBgn0030872" "FBgn0030872" "Ucp4A"
"606" "FBgn0030899" "FBgn0030899" "Hesr"
"607" "FBgn0030929" "FBgn0030929" "CG15043"
"608" "FBgn0030976" "FBgn0030976" "CG7378"
"609" "FBgn0030985" "FBgn0030985" "Obp18a"
"610" "FBgn0031002" "FBgn0031002" "CG14196"
"611" "FBgn0031006" "FBgn0031006" "rictor"
"612" "FBgn0031021" "FBgn0031021" "ND-18"
"613" "FBgn0031047" "FBgn0031047" "Rcd-1"
"614" "FBgn0031049" "FBgn0031049" "Sec61γ"
"615" "FBgn0031080" "FBgn0031080" "CG12655"
"616" "FBgn0031092" "FBgn0031092" "CG9577"
"617" "FBgn0031110" "FBgn0031110" "Obp19b"
"618" "FBgn0031111" "FBgn0031111" "Obp19c"
"619" "FBgn0052521" "FBgn0052521" "Mnr"
"620" "FBgn0052523" "FBgn0052523" "CG32523"
"621" "FBgn0031183" "FBgn0031183" "CG14621"
"622" "FBgn0025683" "FBgn0288229" "CG3164"
"623" "FBgn0031227" "FBgn0031227" "Pus10"
"624" "FBgn0031235" "FBgn0031235" "CG13693"
"625" "FBgn0031267" "FBgn0031267" "Ipk2"
"626" "FBgn0031295" "FBgn0031295" "CG4375"
"627" "FBgn0031322" "FBgn0031322" "CG5001"
"628" "FBgn0031337" "FBgn0031337" "CG14346"
"629" "FBgn0031356" "FBgn0031356" "CG17660"
"630" "FBgn0031357" "FBgn0031357" "mRpL48"
"631" "FBgn0031378" "FBgn0031378" "CG15362"
"632" "FBgn0031399" "FBgn0031399" "mio"
"633" "FBgn0031405" "FBgn0264979" "CG4267"
"634" "FBgn0031412" "FBgn0031412" "CG16995"
"635" "FBgn0031439" "FBgn0250835" "CG15394"
"636" "FBgn0031453" "FBgn0031453" "Bacc"
"637" "FBgn0031464" "FBgn0283531" "Duox"
"638" "FBgn0051694" "FBgn0051694" "Ifrd1"
"639" "FBgn0031489" "FBgn0031489" "CG17224"
"640" "FBgn0031520" "FBgn0031520" "CG8837"
"641" "FBgn0031523" "FBgn0031523" "CG15408"
"642" "FBgn0051952" "FBgn0051952" "CG31952"
"643" "FBgn0031548" "FBgn0031548" "CG8852"
"644" "FBgn0031558" "FBgn0031558" "CG16704"
"645" "FBgn0031560" "FBgn0031560" "CG16713"
"646" "FBgn0031561" "FBgn0031561" "IM33"
"647" "FBgn0031562" "FBgn0031562" "CG3604"
"648" "FBgn0031563" "FBgn0031563" "CG10031"
"649" "FBgn0031579" "FBgn0031579" "CG15422"
"650" "FBgn0031580" "FBgn0031580" "CG15423"
"651" "FBgn0031600" "FBgn0031600" "CG3652"
"652" "FBgn0031601" "FBgn0031601" "Dim1"
"653" "FBgn0031617" "FBgn0031617" "CG15635"
"654" "FBgn0031626" "FBgn0031626" "CG15631"
"655" "FBgn0031636" "FBgn0031636" "CG12194"
"656" "FBgn0031643" "FBgn0031643" "CG3008"
"657" "FBgn0031654" "FBgn0031654" "Jon25Bii"
"658" "FBgn0031677" "FBgn0031677" "CG14036"
"659" "FBgn0028696" "FBgn0261608" "RpL37A"
"660" "FBgn0031684" "FBgn0031684" "ND-13A"
"661" "FBgn0031694" "FBgn0031694" "Cyp4ac2"
"662" "FBgn0031700" "FBgn0031700" "CG14022"
"663" "FBgn0031701" "FBgn0031701" "TotM"
"664" "FBgn0031711" "FBgn0031711" "Elp4"
"665" "FBgn0031720" "FBgn0031720" "CG14013"
"666" "FBgn0031728" "FBgn0031728" "Hsp60C"
"667" "FBgn0031746" "FBgn0031746" "CG9029"
"668" "FBgn0031754" "FBgn0086266" "Vm26Ac"
"669" "FBgn0031755" "FBgn0086265" "psd"
"670" "FBgn0031772" "FBgn0031772" "CG13994"
"671" "FBgn0031784" "FBgn0031784" "CG9222"
"672" "FBgn0031786" "FBgn0031786" "CG13989"
"673" "FBgn0031801" "FBgn0031801" "CG9498"
"674" "FBgn0031822" "FBgn0031822" "Phf5a"
"675" "FBgn0031830" "FBgn0031830" "COX5B"
"676" "FBgn0031853" "FBgn0031853" "TTLL3B"
"677" "FBgn0031858" "FBgn0031858" "CG17378"
"678" "FBgn0031878" "FBgn0031878" "sip2"
"679" "FBgn0031912" "FBgn0283658" "muc"
"680" "FBgn0031924" "FBgn0083141" "Spn28B"
"681" "FBgn0041182" "FBgn0041182" "Tep2"
"682" "FBgn0031937" "FBgn0031937" "CG13795"
"683" "FBgn0031941" "FBgn0031941" "ATPsynGL"
"684" "FBgn0031942" "FBgn0031942" "CG7203"
"685" "FBgn0031946" "FBgn0031946" "CG7164"
"686" "FBgn0040099" "FBgn0040099" "lectin-28C"
"687" "FBgn0031973" "FBgn0031973" "Spn28Dc"
"688" "FBgn0031974" "FBgn0031974" "CG12560"
"689" "FBgn0031977" "FBgn0031977" "baf"
"690" "FBgn0031980" "FBgn0031980" "RpL36A"
"691" "FBgn0032001" "FBgn0032001" "CG8360"
"692" "FBgn0032002" "FBgn0032002" "CG8353"
"693" "FBgn0028987" "FBgn0028987" "Spn28F"
"694" "FBgn0032047" "FBgn0032047" "CG13088"
"695" "FBgn0032048" "FBgn0032048" "Dh31"
"696" "FBgn0032066" "FBgn0032066" "LManIII"
"697" "FBgn0032075" "FBgn0032075" "Tsp29Fb"
"698" "FBgn0032089" "FBgn0032089" "Rcd-1r"
"699" "FBgn0040097" "FBgn0040097" "lectin-30A"
"700" "FBgn0028433" "FBgn0267252" "Gγ30A"
"701" "FBgn0032127" "FBgn0032127" "CG13114"
"702" "FBgn0032140" "FBgn0032140" "CG13117"
"703" "FBgn0032144" "FBgn0032144" "CG17633"
"704" "FBgn0032170" "FBgn0032170" "CG4658"
"705" "FBgn0032200" "FBgn0032200" "Fundc1"
"706" "FBgn0032202" "FBgn0032202" "REPTOR-BP"
"707" "FBgn0032213" "FBgn0032213" "Sph35"
"708" "FBgn0032218" "FBgn0032218" "CG5381"
"709" "FBgn0032230" "FBgn0032230" "lft"
"710" "FBgn0032231" "FBgn0032231" "CG5056"
"711" "FBgn0051716" "FBgn0051716" "Cnot4"
"712" "FBgn0032244" "FBgn0032244" "RfC3"
"713" "FBgn0032248" "FBgn0032248" "Bug22"
"714" "FBgn0032264" "FBgn0032264" "Lip4"
"715" "FBgn0051872" "FBgn0051872" "CG31872"
"716" "FBgn0032275" "FBgn0265264" "CG17097"
"717" "FBgn0032281" "FBgn0032281" "CG17107"
"718" "FBgn0032285" "FBgn0032285" "CG17108"
"719" "FBgn0032297" "FBgn0032297" "CG17124"
"720" "FBgn0032314" "FBgn0032314" "CG7309"
"721" "FBgn0053129" "FBgn0053129" "Tmem214"
"722" "FBgn0032322" "FBgn0032322" "CG16743"
"723" "FBgn0010612" "FBgn0010612" "ATPsynG"
"724" "FBgn0032330" "FBgn0032330" "Samuel"
"725" "FBgn0032336" "FBgn0032336" "AstC"
"726" "FBgn0032347" "FBgn0262647" "Nup160"
"727" "FBgn0032381" "FBgn0032381" "Mal-B1"
"728" "FBgn0032382" "FBgn0032382" "Mal-B2"
"729" "FBgn0032387" "FBgn0032387" "CG16965"
"730" "FBgn0032397" "FBgn0032397" "Tom70"
"731" "FBgn0032412" "FBgn0263234" "Phae1"
"732" "FBgn0032413" "FBgn0263235" "Phae2"
"733" "FBgn0032422" "FBgn0032422" "atilla"
"734" "FBgn0041195" "FBgn0041195" "Pkd2"
"735" "FBgn0032435" "FBgn0032435" "Oatp33Eb"
"736" "FBgn0040510" "FBgn0040510" "ACXA"
"737" "FBgn0020367" "FBgn0263598" "Vha68-2"
"738" "FBgn0032464" "FBgn0032464" "Vha68-3"
"739" "FBgn0032472" "FBgn0032472" "CG9928"
"740" "FBgn0032480" "FBgn0032480" "Edem2"
"741" "FBgn0032485" "FBgn0032485" "CG9426"
"742" "FBgn0032487" "FBgn0032487" "Ski6"
"743" "FBgn0032497" "FBgn0264894" "CG44085"
"744" "FBgn0022069" "FBgn0022069" "Nnp-1"
"745" "FBgn0032515" "FBgn0032515" "loqs"
"746" "FBgn0032518" "FBgn0032518" "RpL24"
"747" "FBgn0032530" "FBgn0032530" "CG9263"
"748" "FBgn0032594" "FBgn0267347" "squ"
"749" "FBgn0040260" "FBgn0040260" "Ugt37D1"
"750" "FBgn0032625" "FBgn0032625" "CG15136"
"751" "FBgn0032654" "FBgn0032654" "CG15147"
"752" "FBgn0032665" "FBgn0032665" "CG15152"
"753" "FBgn0032670" "FBgn0032670" "CG5783"
"754" "FBgn0032680" "FBgn0032680" "Ntf-2r"
"755" "FBgn0032682" "FBgn0032682" "grnd"
"756" "FBgn0051751" "FBgn0086909" "CG31751"
"757" "FBgn0032706" "FBgn0032706" "Irk3"
"758" "FBgn0032725" "FBgn0032725" "Nedd8"
"759" "FBgn0032732" "FBgn0032732" "EMC5"
"760" "FBgn0032740" "FBgn0032740" "CG15172"
"761" "FBgn0032746" "FBgn0032746" "CG10470"
"762" "FBgn0032755" "FBgn0032755" "CG17344"
"763" "FBgn0032762" "FBgn0086447" "Polr1D"
"764" "FBgn0041789" "FBgn0041789" "Pax"
"765" "FBgn0032788" "FBgn0032788" "CG13084"
"766" "FBgn0032789" "FBgn0032789" "CG13083"
"767" "FBgn0041180" "FBgn0041180" "Tep4"
"768" "FBgn0032810" "FBgn0032810" "CG13077"
"769" "FBgn0032836" "FBgn0032836" "CG10680"
"770" "FBgn0032839" "FBgn0032839" "AANATL3"
"771" "FBgn0020303" "FBgn0263773" "fok"
"772" "FBgn0032894" "FBgn0032894" "CG14402"
"773" "FBgn0032897" "FBgn0032897" "bero"
"774" "FBgn0032900" "FBgn0032900" "CG14401"
"775" "FBgn0032910" "FBgn0032910" "CG9265"
"776" "FBgn0032924" "FBgn0032924" "Nbr"
"777" "FBgn0032949" "FBgn0032949" "Lamp1"
"778" "FBgn0032968" "FBgn0032968" "CG11634"
"779" "FBgn0032979" "FBgn0032979" "Clamp"
"780" "FBgn0032987" "FBgn0032987" "RpL21"
"781" "FBgn0032988" "FBgn0032988" "Tif-IA"
"782" "FBgn0033032" "FBgn0033032" "kune"
"783" "FBgn0033033" "FBgn0033033" "scaf"
"784" "FBgn0033047" "FBgn0033047" "CG7882"
"785" "FBgn0033056" "FBgn0033056" "CG7856"
"786" "FBgn0033063" "FBgn0033063" "CG14589"
"787" "FBgn0033067" "FBgn0033067" "CG11211"
"788" "FBgn0033085" "FBgn0033085" "CG15908"
"789" "FBgn0033104" "FBgn0033104" "CG15237"
"790" "FBgn0033105" "FBgn0022224" "ubl"
"791" "FBgn0033109" "FBgn0265935" "coro"
"792" "FBgn0028985" "FBgn0265137" "Spn42Da"
"793" "FBgn0033124" "FBgn0033124" "Tsp42Ec"
"794" "FBgn0029507" "FBgn0029507" "Tsp42Ed"
"795" "FBgn0029506" "FBgn0029506" "Tsp42Ee"
"796" "FBgn0033127" "FBgn0033127" "Tsp42Ef"
"797" "FBgn0033129" "FBgn0033129" "Tsp42Eh"
"798" "FBgn0033130" "FBgn0033130" "Tsp42Ei"
"799" "FBgn0033139" "FBgn0033139" "Tsp42Er"
"800" "FBgn0002930" "FBgn0002930" "nec"
"801" "FBgn0033174" "FBgn0033174" "CG11125"
"802" "FBgn0033194" "FBgn0033194" "Vps13"
"803" "FBgn0033196" "FBgn0033196" "HisT"
"804" "FBgn0042135" "FBgn0042135" "Gdap2"
"805" "FBgn0050497" "FBgn0286778" "CG46385"
"806" "FBgn0033221" "FBgn0033221" "CG12825"
"807" "FBgn0033222" "FBgn0033222" "CG12824"
"808" "FBgn0033226" "FBgn0033226" "puml"
"809" "FBgn0033258" "FBgn0033258" "uno"
"810" "FBgn0033268" "FBgn0033268" "Obp44a"
"811" "FBgn0033294" "FBgn0033294" "Mal-A4"
"812" "FBgn0033296" "FBgn0033296" "Mal-A7"
"813" "FBgn0033297" "FBgn0033297" "Mal-A8"
"814" "FBgn0033301" "FBgn0033301" "CG12780"
"815" "FBgn0033324" "FBgn0033324" "CG14744"
"816" "FBgn0043575" "FBgn0043575" "PGRP-SC2"
"817" "FBgn0033340" "FBgn0033340" "CG13751"
"818" "FBgn0033364" "FBgn0033364" "CG13747"
"819" "FBgn0033397" "FBgn0033397" "Cyp4p3"
"820" "FBgn0029092" "FBgn0029092" "ced-6"
"821" "FBgn0033432" "FBgn0261016" "clos"
"822" "FBgn0033437" "FBgn0033437" "CG12926"
"823" "FBgn0033452" "FBgn0266186" "Vamp7"
"824" "FBgn0033457" "FBgn0033457" "Ntmt"
"825" "FBgn0022382" "FBgn0022382" "Pka-R2"
"826" "FBgn0033483" "FBgn0033483" "egr"
"827" "FBgn0033498" "FBgn0033498" "CG12209"
"828" "FBgn0028426" "FBgn0028426" "RNaseZ"
"829" "FBgn0033512" "FBgn0033512" "CG12902"
"830" "FBgn0033548" "FBgn0033548" "Nop10"
"831" "FBgn0033571" "FBgn0033571" "Polr2E"
"832" "FBgn0033593" "FBgn0033593" "Listericin"
"833" "FBgn0033596" "FBgn0033596" "CG7738"
"834" "FBgn0033608" "FBgn0033608" "CG13220"
"835" "FBgn0040763" "FBgn0040763" "CG18336"
"836" "FBgn0033612" "FBgn0259238" "CG42336"
"837" "FBgn0024188" "FBgn0024188" "san"
"838" "FBgn0040503" "FBgn0040503" "CG7763"
"839" "FBgn0033638" "FBgn0033638" "atos"
"840" "FBgn0050035" "FBgn0050035" "Tret1-1"
"841" "FBgn0033659" "FBgn0033659" "Damm"
"842" "FBgn0033664" "FBgn0260959" "MCPH1"
"843" "FBgn0033673" "FBgn0033673" "CG8298"
"844" "FBgn0033683" "FBgn0033683" "CG18343"
"845" "FBgn0033692" "FBgn0033692" "wash"
"846" "FBgn0033699" "FBgn0033699" "RpS11"
"847" "FBgn0033706" "FBgn0033706" "Vha36-2"
"848" "FBgn0033716" "FBgn0033716" "Den1"
"849" "FBgn0033733" "FBgn0033733" "CG8834"
"850" "FBgn0033754" "FBgn0033754" "Ak6"
"851" "FBgn0033755" "FBgn0033755" "ClC-b"
"852" "FBgn0033766" "FBgn0033766" "Nup188"
"853" "FBgn0033774" "FBgn0033774" "CG12374"
"854" "FBgn0033775" "FBgn0033775" "Cyp9h1"
"855" "FBgn0033787" "FBgn0033787" "CG13321"
"856" "FBgn0033800" "FBgn0086532" "Spt-I"
"857" "FBgn0033814" "FBgn0033814" "Qsox1"
"858" "FBgn0033816" "FBgn0033816" "Ptcd3"
"859" "FBgn0033821" "FBgn0033821" "CG10799"
"860" "FBgn0041579" "FBgn0041579" "AttC"
"861" "FBgn0033868" "FBgn0033868" "S-Lap7"
"862" "FBgn0033889" "FBgn0033889" "CG6701"
"863" "FBgn0020620" "FBgn0020620" "RN-tre"
"864" "FBgn0033907" "FBgn0033907" "mRpS16"
"865" "FBgn0033926" "FBgn0033926" "Arc1"
"866" "FBgn0033928" "FBgn0033928" "Arc2"
"867" "FBgn0033942" "FBgn0033942" "Cpr51A"
"868" "FBgn0033945" "FBgn0033945" "CG12868"
"869" "FBgn0033954" "FBgn0033954" "CG12860"
"870" "FBgn0033970" "FBgn0033970" "CG10205"
"871" "FBgn0033978" "FBgn0033978" "Cyp6a23"
"872" "FBgn0033999" "FBgn0033999" "CG8093"
"873" "FBgn0034031" "FBgn0034031" "CG12963"
"874" "FBgn0050084" "FBgn0265991" "Zasp52"
"875" "FBgn0034121" "FBgn0034121" "CG6262"
"876" "FBgn0034143" "FBgn0034143" "CG8303"
"877" "FBgn0034145" "FBgn0034145" "CG5065"
"878" "FBgn0034162" "FBgn0034162" "CG6426"
"879" "FBgn0034197" "FBgn0034197" "Cda9"
"880" "FBgn0034198" "FBgn0034198" "CG11400"
"881" "FBgn0034199" "FBgn0034199" "Gbp1"
"882" "FBgn0034245" "FBgn0034245" "UQCR-6.4"
"883" "FBgn0029006" "FBgn0029006" "Smurf"
"884" "FBgn0034258" "FBgn0034258" "eIF3c"
"885" "FBgn0034289" "FBgn0034289" "CG10910"
"886" "FBgn0034293" "FBgn0034293" "CG14495"
"887" "FBgn0034295" "FBgn0034295" "CG10911"
"888" "FBgn0034328" "FBgn0034328" "BomBc1"
"889" "FBgn0034329" "FBgn0034329" "BomS1"
"890" "FBgn0034330" "FBgn0034330" "BomS4"
"891" "FBgn0034331" "FBgn0034331" "BomBc2"
"892" "FBgn0034350" "FBgn0034350" "Lamtor2"
"893" "FBgn0034363" "FBgn0034363" "CG5327"
"894" "FBgn0034364" "FBgn0034364" "CG5493"
"895" "FBgn0034398" "FBgn0034398" "CG15098"
"896" "FBgn0034399" "FBgn0034399" "CG15083"
"897" "FBgn0034407" "FBgn0034407" "DptB"
"898" "FBgn0034415" "FBgn0034415" "Gpxl"
"899" "FBgn0034425" "FBgn0034425" "CG11906"
"900" "FBgn0034443" "FBgn0034443" "cer"
"901" "FBgn0012051" "FBgn0012051" "CalpA"
"902" "FBgn0034468" "FBgn0034468" "Obp56a"
"903" "FBgn0034470" "FBgn0034470" "Obp56d"
"904" "FBgn0034471" "FBgn0034471" "Obp56e"
"905" "FBgn0034511" "FBgn0034511" "GNBP-like3"
"906" "FBgn0034512" "FBgn0034512" "Bbd"
"907" "FBgn0034538" "FBgn0034538" "CG16799"
"908" "FBgn0034542" "FBgn0034542" "Fem-1"
"909" "FBgn0034580" "FBgn0034580" "Cht8"
"910" "FBgn0022700" "FBgn0022700" "Cht4"
"911" "FBgn0034601" "FBgn0034601" "CG4286"
"912" "FBgn0034662" "FBgn0034662" "CG13492"
"913" "FBgn0034694" "FBgn0034694" "Plekhm1"
"914" "FBgn0034706" "FBgn0034706" "CG11275"
"915" "FBgn0034711" "FBgn0283480" "Alp2"
"916" "FBgn0034717" "FBgn0034717" "CG5819"
"917" "FBgn0034741" "FBgn0034741" "CG4269"
"918" "FBgn0034744" "FBgn0034744" "Vps20"
"919" "FBgn0034756" "FBgn0034756" "Cyp6d2"
"920" "FBgn0034758" "FBgn0034758" "CG13510"
"921" "FBgn0034761" "FBgn0034761" "CG4250"
"922" "FBgn0034800" "FBgn0034800" "CG3788"
"923" "FBgn0034808" "FBgn0034808" "CG9896"
"924" "FBgn0034826" "FBgn0034826" "CG13544"
"925" "FBgn0034850" "FBgn0034850" "CG9875"
"926" "FBgn0041712" "FBgn0041712" "yellow-d"
"927" "FBgn0034860" "FBgn0034860" "CG9812"
"928" "FBgn0050183" "FBgn0050183" "CG30183"
"929" "FBgn0025698" "FBgn0261794" "kcc"
"930" "FBgn0034940" "FBgn0034940" "CG16787"
"931" "FBgn0034967" "FBgn0285952" "eEF5"
"932" "FBgn0015544" "FBgn0015544" "spag"
"933" "FBgn0034986" "FBgn0034986" "mRpS17"
"934" "FBgn0029501" "FBgn0029501" "Crtp"
"935" "FBgn0035020" "FBgn0035020" "CG13585"
"936" "FBgn0035042" "FBgn0035042" "CG3640"
"937" "FBgn0035043" "FBgn0035043" "CG4781"
"938" "FBgn0035046" "FBgn0035046" "ND-19"
"939" "FBgn0035049" "FBgn0035049" "Mmp1"
"940" "FBgn0035078" "FBgn0035078" "Tpc2"
"941" "FBgn0035089" "FBgn0035089" "Phk-3"
"942" "FBgn0035112" "FBgn0035112" "CG13877"
"943" "FBgn0035120" "FBgn0035120" "wac"
"944" "FBgn0035122" "FBgn0035122" "mRpL17"
"945" "FBgn0035141" "FBgn0035141" "Cypl"
"946" "FBgn0035176" "FBgn0035176" "mat"
"947" "FBgn0035209" "FBgn0035209" "msd1"
"948" "FBgn0035228" "FBgn0035228" "CG12091"
"949" "FBgn0035271" "FBgn0035271" "CG2021"
"950" "FBgn0035300" "FBgn0035300" "acs"
"951" "FBgn0035325" "FBgn0035325" "CG13806"
"952" "FBgn0041709" "FBgn0041709" "yellow-g"
"953" "FBgn0035328" "FBgn0035328" "yellow-g2"
"954" "FBgn0035335" "FBgn0035335" "mRpL23"
"955" "FBgn0035343" "FBgn0035343" "CG16762"
"956" "FBgn0035358" "FBgn0035358" "CG14949"
"957" "FBgn0035359" "FBgn0035359" "CG1143"
"958" "FBgn0035360" "FBgn0035360" "CG1246"
"959" "FBgn0035409" "FBgn0035409" "CG14963"
"960" "FBgn0035444" "FBgn0035444" "CG12012"
"961" "FBgn0035445" "FBgn0035445" "Ids"
"962" "FBgn0026259" "FBgn0026259" "eIF5B"
"963" "FBgn0041147" "FBgn0041147" "ida"
"964" "FBgn0035483" "FBgn0035483" "Mul1"
"965" "FBgn0035497" "FBgn0035497" "CG14995"
"966" "FBgn0041171" "FBgn0041171" "ago"
"967" "FBgn0035521" "FBgn0035521" "VhaM9.7-a"
"968" "FBgn0035532" "FBgn0035532" "CG15014"
"969" "FBgn0035583" "FBgn0035583" "hoka"
"970" "FBgn0035585" "FBgn0035585" "ATPsynCF6L"
"971" "FBgn0035611" "FBgn0035611" "CG13285"
"972" "FBgn0035640" "FBgn0035640" "mad2"
"973" "FBgn0035661" "FBgn0035661" "CG10477"
"974" "FBgn0035664" "FBgn0250815" "Jon65Aiv"
"975" "FBgn0035673" "FBgn0035673" "CG6602"
"976" "FBgn0035730" "FBgn0035730" "CG17744"
"977" "FBgn0035753" "FBgn0035753" "RpL18"
"978" "FBgn0035768" "FBgn0035768" "CG14834"
"979" "FBgn0052380" "FBgn0052380" "SMSr"
"980" "FBgn0035806" "FBgn0035806" "PGRP-SD"
"981" "FBgn0035817" "FBgn0035817" "CG7409"
"982" "FBgn0035835" "FBgn0262579" "Sarm"
"983" "FBgn0035911" "FBgn0035911" "CG6638"
"984" "FBgn0052029" "FBgn0052029" "Cpr66D"
"985" "FBgn0035929" "FBgn0035929" "CG13311"
"986" "FBgn0035933" "FBgn0035933" "CG13309"
