"submitted_item" "validated_id" "current_symbol"
"380" "FBgn0003353" "FBgn0003353" "sei"
"381" "FBgn0003356" "FBgn0003356" "Jon99Cii"
"382" "FBgn0003357" "FBgn0003357" "Jon99Ciii"
"383" "FBgn0003358" "FBgn0003358" "Jon99Ci"
"384" "FBgn0003360" "FBgn0003360" "sesB"
"385" "FBgn0003366" "FBgn0003366" "sev"
"386" "FBgn0003371" "FBgn0003371" "sgg"
"387" "FBgn0003372" "FBgn0003372" "Sgs1"
"388" "FBgn0003374" "FBgn0003374" "Sgs4"
"389" "FBgn0003382" "FBgn0003382" "sha"
"390" "FBgn0003386" "FBgn0003386" "Shaw"
"391" "FBgn0003390" "FBgn0003390" "shf"
"392" "FBgn0003391" "FBgn0003391" "shg"
"393" "FBgn0003392" "FBgn0003392" "shi"
"394" "FBgn0003396" "FBgn0003396" "shn"
"395" "FBgn0003410" "FBgn0003410" "sina"
"396" "FBgn0003411" "FBgn0003411" "sisA"
"397" "FBgn0003415" "FBgn0003415" "skd"
"398" "FBgn0003416" "FBgn0003416" "sl"
"399" "FBgn0003423" "FBgn0003423" "slgA"
"400" "FBgn0003435" "FBgn0003435" "sm"
"401" "FBgn0003444" "FBgn0003444" "smo"
"402" "FBgn0003459" "FBgn0003459" "stwl"
"403" "FBgn0003460" "FBgn0003460" "so"
"404" "FBgn0003462" "FBgn0003462" "Sod1"
"405" "FBgn0003463" "FBgn0003463" "sog"
"406" "FBgn0003464" "FBgn0003464" "sol"
"407" "FBgn0003475" "FBgn0003475" "spir"
"408" "FBgn0003479" "FBgn0003479" "spn-A"
"409" "FBgn0003482" "FBgn0003482" "spn-D"
"410" "FBgn0003486" "FBgn0003486" "spo"
"411" "FBgn0003495" "FBgn0003495" "spz"
"412" "FBgn0003502" "FBgn0003502" "Btk"
"413" "FBgn0003507" "FBgn0003507" "srp"
"414" "FBgn0003514" "FBgn0003514" "sqh"
"415" "FBgn0003515" "FBgn0003515" "st"
"416" "FBgn0003517" "FBgn0003517" "sta"
"417" "FBgn0003520" "FBgn0003520" "stau"
"418" "FBgn0003525" "FBgn0003525" "stg"
"419" "FBgn0003527" "FBgn0003527" "stil"
"420" "FBgn0003545" "FBgn0003545" "sub"
"421" "FBgn0003557" "FBgn0003557" "Su(dx)"
"422" "FBgn0003559" "FBgn0003559" "su(f)"
"423" "FBgn0003567" "FBgn0003567" "su(Hw)"
"424" "FBgn0003598" "FBgn0003598" "Su(var)3-7"
"425" "FBgn0003607" "FBgn0003607" "Su(var)205"
"426" "FBgn0003612" "FBgn0003612" "Su(var)2-10"
"427" "FBgn0003638" "FBgn0003638" "su(w[a])"
"428" "FBgn0003651" "FBgn0003651" "svp"
"429" "FBgn0003654" "FBgn0003654" "sw"
"430" "FBgn0003655" "FBgn0003655" "swa"
"431" "FBgn0003656" "FBgn0003656" "sws"
"432" "FBgn0003660" "FBgn0003660" "Syb"
"433" "FBgn0003676" "FBgn0003676" "CCT1"
"434" "FBgn0003687" "FBgn0003687" "Tbp"
"435" "FBgn0003701" "FBgn0003701" "thr"
"436" "FBgn0003710" "FBgn0003710" "tipE"
"437" "FBgn0003714" "FBgn0003714" "tko"
"438" "FBgn0003716" "FBgn0003716" "tkv"
"439" "FBgn0003719" "FBgn0003719" "tld"
"440" "FBgn0003721" "FBgn0003721" "Tm1"
"441" "FBgn0003731" "FBgn0003731" "Egfr"
"442" "FBgn0003732" "FBgn0284220" "Top2"
"443" "FBgn0003733" "FBgn0003733" "tor"
"444" "FBgn0003744" "FBgn0003744" "trc"
"445" "FBgn0003748" "FBgn0003748" "Treh"
"446" "FBgn0003862" "FBgn0003862" "trx"
"447" "FBgn0003863" "FBgn0003863" "αTry"
"448" "FBgn0003866" "FBgn0003866" "tsh"
"449" "FBgn0003867" "FBgn0003867" "tsl"
"450" "FBgn0003870" "FBgn0003870" "ttk"
"451" "FBgn0003882" "FBgn0003882" "tub"
"452" "FBgn0003885" "FBgn0003885" "αTub84D"
"453" "FBgn0003886" "FBgn0003886" "αTub85E"
"454" "FBgn0003887" "FBgn0284243" "βTub56D"
"455" "FBgn0003888" "FBgn0288686" "βTub60D"
"456" "FBgn0003889" "FBgn0003889" "βTub85D"
"457" "FBgn0003890" "FBgn0003890" "βTub97EF"
"458" "FBgn0003891" "FBgn0003891" "tud"
"459" "FBgn0003892" "FBgn0003892" "ptc"
"460" "FBgn0003900" "FBgn0003900" "twi"
"461" "FBgn0003934" "FBgn0003934" "snRNA:U5:23D"
"462" "FBgn0003938" "FBgn0003938" "snRNA:U5:63BC"
"463" "FBgn0003941" "FBgn0003941" "RpL40"
"464" "FBgn0003942" "FBgn0003942" "RpS27A"
"465" "FBgn0003944" "FBgn0003944" "Ubx"
"466" "FBgn0003950" "FBgn0003950" "unc"
"467" "FBgn0003961" "FBgn0003961" "Uro"
"468" "FBgn0003963" "FBgn0003963" "ush"
"469" "FBgn0003964" "FBgn0003964" "usp"
"470" "FBgn0003965" "FBgn0003965" "v"
"471" "FBgn0003969" "FBgn0003969" "vap"
"472" "FBgn0003975" "FBgn0003975" "vg"
"473" "FBgn0003977" "FBgn0003977" "vir"
"474" "FBgn0003984" "FBgn0003984" "vn"
"475" "FBgn0003996" "FBgn0003996" "w"
"476" "FBgn0003997" "FBgn0003997" "hid"
"477" "FBgn0004003" "FBgn0004003" "wbl"
"478" "FBgn0004009" "FBgn0284084" "wg"
"479" "FBgn0004028" "FBgn0283471" "wupA"
"480" "FBgn0004034" "FBgn0004034" "y"
"481" "FBgn0004045" "FBgn0004045" "Yp1"
"482" "FBgn0004047" "FBgn0004047" "Yp3"
"483" "FBgn0004049" "FBgn0004049" "yrt"
"484" "FBgn0004050" "FBgn0004050" "z"
"485" "FBgn0004055" "FBgn0004055" "uzip"
"486" "FBgn0004057" "FBgn0004057" "Zw"
"487" "FBgn0004066" "FBgn0004066" "Prosα4"
"488" "FBgn0004103" "FBgn0004103" "Pp1-87B"
"489" "FBgn0004107" "FBgn0004107" "Cdk2"
"490" "FBgn0004117" "FBgn0004117" "Tm2"
"491" "FBgn0004118" "FBgn0004118" "nAChRβ2"
"492" "FBgn0004132" "FBgn0004132" "boca"
"493" "FBgn0004167" "FBgn0004167" "kst"
"494" "FBgn0004168" "FBgn0004168" "5-HT1A"
"495" "FBgn0004169" "FBgn0004169" "up"
"496" "FBgn0004170" "FBgn0004170" "sc"
"497" "FBgn0004171" "FBgn0004171" "Mst98Cb"
"498" "FBgn0004172" "FBgn0004172" "Mst84Da"
"499" "FBgn0004173" "FBgn0004173" "Mst84Db"
"500" "FBgn0004174" "FBgn0004174" "Mst84Dc"
"501" "FBgn0004175" "FBgn0004175" "Mst84Dd"
"502" "FBgn0004177" "FBgn0004177" "mts"
"503" "FBgn0004179" "FBgn0004179" "Csp"
"504" "FBgn0004181" "FBgn0004181" "Ebp"
