"submitted_item" "validated_id" "current_symbol"
"243" 34673 "FBgn0004394" "pdm2"
"244" 34728 "FBgn0027586" "Jhbp14"
"245" 34758 "FBgn0003983" "Vm34Ca"
"246" 34760 "FBgn0032523" "CG16956"
"247" 34791 "FBgn0000153" "b"
"248" 34801 "FBgn0028533" "CG7953"
"249" 34802 "FBgn0028532" "CG7968"
"250" 34811 "FBgn0032538" "Vajk2"
"251" 34812 "FBgn0028544" "Vajk3"
"252" 34824 "FBgn0260011" "NimC4"
"253" 34830 "FBgn0263038" "CG43333"
"254" 34831 "FBgn0016930" "Dyrk2"
"255" 34838 "FBgn0261534" "l(2)34Fc"
"256" 34894 "FBgn0045842" "yuri"
"257" 34903 "FBgn0287768" "esg"
"258" 34919 "FBgn0028945" "CG7631"
"259" 34920 "FBgn0028518" "CG18480"
"260" 34939 "FBgn0028645" "beat-Ib"
"261" 34950 "FBgn0001991" "Ca-α1D"
"262" 34978 "FBgn0020416" "Idgf1"
"263" 34981 "FBgn0020414" "Idgf3"
"264" 35007 "FBgn0264695" "Mhc"
"265" 35050 "FBgn0032639" "CG18563"
"266" 35061 "FBgn0013810" "Dhc36C"
"267" 35067 "FBgn0032652" "CG6870"
"268" 35082 "FBgn0032665" "CG15152"
"269" 35085 "FBgn0041184" "Socs36E"
"270" 35086 "FBgn0032668" "CG17681"
"271" 35097 "FBgn0000636" "Fas3"
"272" 35123 "FBgn0032699" "CG10383"
"273" 35142 "FBgn0032717" "CG10600"
"274" 35152 "FBgn0032726" "CG10621"
"275" 35153 "FBgn0032727" "Bhmt"
"276" 35160 "FBgn0032733" "CG15170"
"277" 35162 "FBgn0046302" "CG10650"
"278" 35188 "FBgn0000075" "amd"
"279" 35229 "FBgn0032788" "CG13084"
"280" 35247 "FBgn0032805" "CG10337"
"281" 35248 "FBgn0041180" "Tep4"
"282" 35252 "FBgn0032810" "CG13077"
"283" 35286 "FBgn0032840" "sNPF"
"284" 35331 "FBgn0032877" "CG2617"
"285" 35343 "FBgn0250785" "vari"
"286" 35372 "FBgn0032913" "CG9259"
"287" 35409 "FBgn0259998" "CG17571"
"288" 35473 "FBgn0013348" "TpnC41C"
"289" 35498 "FBgn0033027" "TpnC4"
"290" 35521 "FBgn0033048" "CG7881"
"291" 35528 "FBgn0033051" "Strica"
"292" 35531 "FBgn0033054" "CG14591"
"293" 35543 "FBgn0033065" "Cyp6w1"
"294" 35545 "FBgn0033067" "CG11211"
"295" 35575 "FBgn0033093" "CG3270"
"296" 35600 "FBgn0033113" "Spn42Dc"
"297" 35610 "FBgn0033122" "CG17002"
"298" 35612 "FBgn0033124" "Tsp42Ec"
"299" 35613 "FBgn0029507" "Tsp42Ed"
"300" 35620 "FBgn0033132" "Tsp42Ej"
"301" 35622 "FBgn0033134" "Tsp42El"
"302" 35627 "FBgn0027558" "Pgant3"
"303" 35629 "FBgn0033139" "Tsp42Er"
"304" 35634 "FBgn0015038" "Cyp9b1"
"305" 35635 "FBgn0015039" "Cyp9b2"
"306" 35652 "FBgn0033159" "Dscam1"
"307" 35669 "FBgn0033174" "CG11125"
"308" 35670 "FBgn0050502" "Fa2h"
"309" 35672 "FBgn0033177" "CG11141"
"310" 35683 "FBgn0033185" "cliff"
"311" 35707 "FBgn0033204" "CG2065"
"312" 35708 "FBgn0033205" "Rdh1"
"313" 35715 "FBgn0033212" "LRR"
"314" 35727 "FBgn0033222" "CG12824"
"315" 35766 "FBgn0013307" "Odc1"
"316" 35779 "FBgn0033259" "Tmem63"
"317" 35790 "FBgn0263593" "Lpin"
"318" 35825 "FBgn0002569" "Mal-A2"
"319" 35826 "FBgn0002571" "Mal-A3"
"320" 35834 "FBgn0033301" "CG12780"
"321" 35835 "FBgn0033302" "Cyp6a14"
"322" 35841 "FBgn0033308" "CG8736"
"323" 35846 "FBgn0033313" "Cirl"
"324" 35853 "FBgn0001285" "Jon44E"
"325" 35854 "FBgn0033320" "CG8586"
"326" 35859 "FBgn0043576" "PGRP-SC1a"
"327" 35862 "FBgn0043575" "PGRP-SC2"
"328" 35894 "FBgn0033353" "BaraB"
"329" 35895 "FBgn0033354" "FANCI"
"330" 35913 "FBgn0011746" "ana"
"331" 35920 "FBgn0033375" "Ctu1"
"332" 35921 "FBgn0033376" "CG8777"
"333" 35948 "FBgn0033397" "Cyp4p3"
"334" 35981 "FBgn0033423" "Alp6"
"335" 35996 "FBgn0033437" "CG12926"
"336" 36002 "FBgn0259678" "sqa"
"337" 36013 "FBgn0033450" "Lsm11"
"338" 36029 "FBgn0033464" "CG1441"
"339" 36047 "FBgn0010385" "Def"
"340" 36139 "FBgn0086898" "dgo"
"341" 36163 "FBgn0033574" "Spn47C"
"342" 36171 "FBgn0003396" "shn"
"343" 36172 "FBgn0033582" "CG9084"
"344" 36182 "FBgn0033592" "CG13215"
"345" 36183 "FBgn0033593" "Listericin"
"346" 36186 "FBgn0085256" "CG34227"
"347" 36193 "FBgn0033602" "Cpr47Ee"
"348" 36195 "FBgn0010423" "TpnC47D"
"349" 36205 "FBgn0259238" "CG42336"
"350" 36215 "FBgn0043471" "κTry"
"351" 36216 "FBgn0011556" "ζTry"
"352" 36217 "FBgn0011554" "ηTry"
"353" 36218 "FBgn0011555" "θTry"
"354" 36223 "FBgn0015001" "ιTry"
"355" 36232 "FBgn0033631" "Sod3"
"356" 36266 "FBgn0033659" "Damm"
"357" 36268 "FBgn0033661" "CG13185"
"358" 36298 "FBgn0026176" "SkpB"
"359" 36319 "FBgn0033698" "CG8858"
"360" 36321 "FBgn0033699" "RpS11"
"361" 36333 "FBgn0033710" "CG17739"
"362" 36345 "FBgn0050042" "Cpr49Ab"
"363" 36347 "FBgn0033724" "CG8501"
"364" 36351 "FBgn0033728" "Cpr49Ae"
"365" 36353 "FBgn0033730" "Cpr49Ag"
"366" 36356 "FBgn0033733" "CG8834"
"367" 36399 "FBgn0050052" "Obp49a"
"368" 36412 "FBgn0033775" "Cyp9h1"
"369" 36417 "FBgn0033778" "Balat"
"370" 36427 "FBgn0033785" "Sans"
"371" 36429 "FBgn0265186" "CG44251"
"372" 36430 "FBgn0033787" "CG13321"
"373" 36433 "FBgn0033788" "CG13323"
"374" 36434 "FBgn0033789" "CG13324"
"375" 36456 "FBgn0033807" "AQP"
"376" 36472 "FBgn0033821" "CG10799"
"377" 36473 "FBgn0259219" "CG42319"
"378" 36477 "FBgn0033826" "CG4734"
"379" 36481 "FBgn0033830" "CG10814"
"380" 36511 "FBgn0261989" "CG42807"
"381" 36529 "FBgn0033872" "CG6329"
"382" 36530 "FBgn0033873" "CG6337"
"383" 36548 "FBgn0033887" "St4"
"384" 36582 "FBgn0010241" "Mdr50"
"385" 36589 "FBgn0263397" "Ih"
"386" 36597 "FBgn0033928" "Arc2"
"387" 36620 "FBgn0033945" "CG12868"
"388" 36635 "FBgn0010388" "Dro"
"389" 36636 "FBgn0012042" "AttA"
"390" 36648 "FBgn0033968" "hui"
"391" 36665 "FBgn0288232" "Cyp6a21"
"392" 36686 "FBgn0033999" "CG8093"
"393" 36692 "FBgn0286785" "scb"
"394" 36693 "FBgn0034005" "ItgaPS4"
"395" 36742 "FBgn0034045" "CG8249"
"396" 36744 "FBgn0034047" "cGlr1"
"397" 36751 "FBgn0034052" "CG8299"
"398" 36753 "FBgn0265045" "Strn-Mlck"
"399" 36790 "FBgn0034085" "Ptp52F"
"400" 36800 "FBgn0034094" "Tsf3"
"401" 36858 "FBgn0034143" "CG8303"
"402" 36860 "FBgn0034145" "CG5065"
"403" 36883 "FBgn0034160" "CG5550"
"404" 36893 "FBgn0046999" "CG6429"
"405" 36911 "FBgn0034179" "CG6805"
"406" 36919 "FBgn0026721" "fat-spondin"
"407" 36924 "FBgn0050460" "CG30460"
"408" 36934 "FBgn0034197" "Cda9"
"409" 36960 "FBgn0034219" "mthl4"
"410" 36973 "FBgn0034229" "CtsK2"
"411" 36994 "FBgn0034247" "CG6484"
"412" 36996 "FBgn0034249" "RhoGAP54D"
"413" 37000 "FBgn0034253" "CG10936"
"414" 37020 "FBgn0034270" "PIG-A"
"415" 37026 "FBgn0034276" "Sardh"
"416" 37031 "FBgn0034279" "CG18635"
"417" 37037 "FBgn0028743" "Dhit"
"418" 37054 "FBgn0034291" "CG5770"
"419" 37056 "FBgn0034293" "CG14495"
"420" 37058 "FBgn0034295" "CG10911"
"421" 37059 "FBgn0034296" "CG10912"
"422" 37081 "FBgn0034312" "CG10916"
"423" 37086 "FBgn0034317" "CG14499"
"424" 37087 "FBgn0034318" "CG14500"
"425" 37104 "FBgn0064237" "Idgf5"
"426" 37129 "FBgn0262476" "CG43066"
"427" 37130 "FBgn0034356" "Pepck2"
"428" 37134 "FBgn0050115" "GEFmeso"
"429" 37139 "FBgn0034364" "CG5493"
"430" 37149 "FBgn0023214" "edl"
"431" 37170 "FBgn0034394" "CG15096"
"432" 37190 "FBgn0265356" "tn"
"433" 37197 "FBgn0034417" "CG15117"
"434" 37221 "FBgn0034436" "CG11961"
"435" 37223 "FBgn0034438" "CG9416"
"436" 37224 "FBgn0034439" "CG10062"
"437" 37254 "FBgn0003435" "sm"
"438" 37271 "FBgn0034475" "Obp56h"
"439" 37275 "FBgn0034479" "CG8654"
"440" 37276 "FBgn0034480" "CG16898"
"441" 37277 "FBgn0287775" "18w"
"442" 37287 "FBgn0034490" "CG9864"
