Gene ID,LogFC,P-value,FDR,Day 1 Rep 1,Day 1 Rep 2,Day 1 Rep 3,Day 60 Rep 1,Day 60 Rep 2,Day 60 Rep 3
FBgn0010389,-0.951614825,0.000819428,0.001114929,11.92698264,13.89753964,14.95430775,6.582952598,5.588468892,8.592559523
FBgn0010391,1.235274408,3.37334562258595E-14,9.87526597987332E-14,65.78476362,70.80109206,70.23183817,159.5083612,162.8570978,157.7112367
FBgn0010398,2.54161858,2.29960424900541E-32,2.56947016394128E-31,8.572518772,8.643964216,7.37701342,47.06383643,51.35155321,42.75034422
FBgn0010399,-2.526820878,1.54232708845197E-18,6.27413147756038E-18,14.9087283,15.05821328,15.35486956,2.735772508,2.278560278,2.714682267
FBgn0010401,-2.666185496,4.18749987376066E-18,1.64569777714472E-17,19.00862858,15.6385501,19.82780983,2.158695495,2.662317799,3.658919577
FBgn0010403,-1.648192676,2.94684218741205E-08,5.53710995538928E-08,13.66633427,13.46992304,11.81657353,2.992251181,4.269302416,5.004457744
FBgn0010406,0.979022133,7.2167421251103E-08,1.3179522325316E-07,28.85460123,32.55995002,28.90721096,58.88322859,58.06730982,58.37747171
FBgn0010407,-1.139400239,0.003168487,0.00413164,1.98783044,2.443523453,2.236470132,1.111407581,0.743530196,1.10947884
FBgn0010408,1.073757586,1.19104975836528E-09,2.49871538084565E-09,338.4902521,328.4400962,380.7006247,656.777761,680.1142657,839.6866341
FBgn0010409,1.102914126,1.74472791557165E-11,4.19451936557099E-11,965.7749953,937.5188609,1032.882019,2046.84942,2003.310196,2169.526856
FBgn0010411,1.072740913,1.19426508552042E-10,2.69433473284372E-10,1077.838936,1087.581745,1239.838957,2177.161959,2435.661013,2463.326295
FBgn0010412,0.927798427,9.13627217119953E-09,1.78183163393946E-08,1165.924673,1112.1697,1228.723366,2163.354857,2195.093017,2223.301171
FBgn0010414,-1.661789373,3.6140979472448E-08,6.73627700722573E-08,10.21869086,10.41551872,9.079401132,2.864011845,2.686302644,3.68252551
FBgn0010416,1.909651749,8.02289917175868E-20,3.63870300749738E-19,18.66697022,15.30256563,18.15880226,71.00184588,68.98041431,53.23137837
FBgn0010417,1.673368028,4.76894542972022E-21,2.3768289790267E-20,31.83634689,31.82689298,27.3049637,98.74428897,98.86553122,88.05012918
FBgn0010421,3.207281014,3.2501247500404E-46,6.71569537086955E-45,10.68458861,7.605466748,8.511938561,82.71437193,94.69216819,67.04084903
FBgn0010422,2.122543891,2.63232218419527E-28,2.32245505372357E-27,25.06529945,28.28378397,29.57481398,113.7910378,141.1268282,102.1192651
FBgn0010423,-4.454545926,1.99859617015082E-71,9.99219708755011E-70,179.7744154,176.2391291,151.1453247,7.651613734,5.204711372,9.820068027
FBgn0010424,-2.216335665,2.47305301231593E-24,1.55621682398893E-23,184.7750514,186.8684561,166.0662523,31.03391939,31.3721773,51.46093341
FBgn0010425,6.205049667,1.02093136894752E-33,1.22675344229142E-32,0.714376564,0.305440432,1.268445746,74.10096317,25.90363263,66.07300578
FBgn0010431,6.565769267,2.02424810197517E-127,4.69220710037844E-125,2.857506257,4.551062432,5.340824195,424.1729781,432.1829226,336.8094486
FBgn0010435,-1.532894865,2.95558405731144E-13,8.0825270584864E-13,417.5686318,368.0862642,354.1967846,125.6531764,96.7788497,164.5333513
FBgn0010438,1.380530443,0.004677052,0.00602743,1.273453876,1.007953424,0.26704121,1.987709713,1.942772448,2.596652603
FBgn0010441,1.749803742,3.62973721891265E-17,1.33128653060752E-16,17.11397769,16.61595948,20.528793,64.76086484,63.91961201,51.50814527
FBgn0010452,-0.860227793,0.007030381,0.008921104,11.39896518,8.063627396,8.111376747,4.894468003,3.76562067,6.25557218
FBgn0010453,-2.222498287,1.02085395050786E-06,1.71677443807211E-06,4.348379087,3.848549439,3.905477693,0.919048577,0.359772675,1.251114436
FBgn0010473,-3.272404675,2.37151213685531E-50,5.79203222849967E-49,65.50522497,61.66842315,77.24166992,7.331015393,7.075529284,6.468025575
FBgn0010482,-3.923527947,1.80526519530898E-78,1.15076629874971E-76,519.1654032,511.8876194,531.5121479,36.35585185,26.64716283,38.21800513
FBgn0010497,1.219012795,7.49384789505435E-10,1.5971091075568E-09,35.06657135,33.69007961,47.29967428,91.81936481,88.86385084,86.35050202
FBgn0010501,1.64663381,1.49345554039174E-14,4.48212445490921E-14,13.97693278,13.31720282,14.88754744,44.13570492,49.43276561,36.8960729
FBgn0010504,-1.533808124,9.44838783128398E-15,2.87762772243286E-14,154.0257992,135.2490231,94.09864629,41.44267885,43.50850889,45.13454343
FBgn0010516,0.552443438,0.001279361,0.00171636,157.4734427,188.5789225,193.137555,265.1562011,244.5254951,269.6741758
FBgn0010520,1.944419346,2.33304642374096E-13,6.42419197759688E-13,7.330124747,13.19502665,14.08642382,44.4990497,48.64126572,38.57209412
FBgn0010531,0.651010842,0.003192938,0.00416182,15.77840412,15.76072627,19.32710756,25.24177603,27.55858694,26.13176756
FBgn0010551,0.979462518,1.66605585895256E-09,3.45487087602247E-09,213.753892,215.5493126,202.5841378,410.1735172,442.5203908,375.7120257
FBgn0010583,0.637468002,0.000491073,0.000680732,55.50395306,47.25163478,47.80037655,82.00905558,83.05951834,65.76612866
FBgn0010591,1.345853311,5.20679193025105E-12,1.2980326616889E-11,29.6310975,39.79888825,41.49152797,96.67108636,90.42286577,90.95365891
FBgn0010602,1.459984597,5.24102238562607E-17,1.89823279529394E-16,77.52538716,83.44632593,89.45880527,218.4557094,259.4920384,202.9874158
FBgn0010607,2.944211988,2.20540114394902E-33,2.62037830234912E-32,7.578603552,7.23893823,11.54953232,68.62941816,73.84933785,58.47189544
FBgn0010611,1.56059438,1.38873855423062E-16,4.8636099921254E-16,55.59713262,63.74541809,74.33759677,187.42179,168.0378243,208.0626913
FBgn0010612,-1.83533145,1.86607149964347E-26,1.42033107754953E-25,672.7874244,678.4137428,755.1257809,170.8575424,205.9338794,206.5519116
FBgn0010621,2.200039052,1.37861272977777E-19,6.09714346514485E-19,59.41749424,88.48609305,120.4689658,437.7236013,414.4341373,368.1817332
FBgn0010622,1.470688199,4.87637967975252E-13,1.3063451258072E-12,15.84052382,15.94399053,18.15880226,44.90514094,48.35344758,43.43491627
FBgn0010638,0.963601775,2.95180107655326E-08,5.54561036324456E-08,90.81900322,102.597441,115.6956041,203.2379748,201.8084861,190.0277587
FBgn0010660,1.786577978,2.54018794463122E-21,1.29435875723834E-20,26.95995034,24.09925006,25.16863402,91.32778068,94.78810757,73.27281528
FBgn0010741,1.899786245,2.35966257084887E-20,1.11296108456353E-19,31.61892794,36.80557202,49.06882229,133.3475366,162.041613,138.9917321
FBgn0010747,0.838861544,2.20120729516999E-07,3.88095585757463E-07,83.39569893,78.43710285,73.60323344,140.8495377,139.9275859,133.9636684
FBgn0010750,2.462056391,3.09246197545812E-37,4.49552995725378E-36,22.61157125,20.58668509,25.66933629,133.2834169,130.2137237,111.1131255
FBgn0010762,1.257456824,2.21465773477574E-11,5.27750868423474E-11,36.61956389,35.0951056,36.78492665,95.45281267,89.36753259,70.81779827
FBgn0010768,1.338295207,9.99135152019254E-06,1.56987602330459E-05,4.47261849,5.161943295,7.610674478,15.49558647,15.56616443,12.08623757
FBgn0010770,2.560781704,9.77135321205802E-24,5.91243389181432E-23,10.24975071,10.44606276,18.29232287,75.55434232,83.27538195,69.33062451
FBgn0010774,2.957841173,1.4023726264945E-43,2.66450799033955E-42,47.45945175,38.69930269,56.51259602,409.2117222,381.4309905,304.6817741
FBgn0010786,1.08669857,9.67164842797624E-11,2.19636348073155E-10,81.56316774,92.36518653,91.32809374,170.814796,208.3803336,177.3277669
FBgn0010803,1.448593317,2.37803558522135E-17,8.82864754688032E-17,39.47707014,38.4244063,40.15632192,100.47552,110.2343478,107.2653584
FBgn0010808,-0.781579244,2.16407515288523E-06,3.5590549695735E-06,237.1730194,230.1493653,261.3999642,128.7736669,145.2522215,144.7279737
FBgn0010812,0.510247701,0.005377032,0.006900723,38.23467612,36.13360307,34.2814153,53.98876059,49.60065953,48.72264521
FBgn0010825,0.88845863,4.62329427477994E-07,7.96733964708968E-07,83.39569893,78.28438264,95.13343098,169.4041633,157.244644,142.4381983
FBgn0010830,2.220002561,1.12664942004964E-27,9.51235328226017E-27,13.82163353,13.40883495,14.62050623,70.61712787,65.95832384,55.63918351
FBgn0010877,0.974033857,1.32237729553395E-08,2.55052770662062E-08,71.03387838,65.45588451,64.1900308,137.4084489,137.7209802,113.3320832
FBgn0010905,0.89307245,1.02609764388894E-06,1.7249101874921E-06,80.69349192,81.00280248,102.6105849,166.1554334,176.4804897,142.6742576
FBgn0010926,2.444636189,1.32095990533342E-17,5.00175759818703E-17,8.94523698,11.63728045,20.66231361,75.21237075,80.03742787,67.63099735
FBgn0011016,0.97703585,4.20558226275843E-09,8.44095848046398E-09,68.67332973,79.1090718,78.84391718,142.7090081,157.3405834,140.2428465
FBgn0011020,4.363217133,6.49088831715175E-81,4.47309919758744E-79,4.348379087,3.66528518,4.272659356,80.87627477,97.37847083,71.71482371
FBgn0011202,1.029450394,2.28335667513986E-08,4.32099068596677E-08,36.09154642,37.47754097,42.72659356,84.55246908,76.65556472,72.87151442
FBgn0011204,1.073565294,1.32559510011553E-08,2.55634728957387E-08,94.17346709,115.364851,137.1256612,254.8329345,243.925874,221.8249501
FBgn0011206,-2.451937802,1.32727619776923E-35,1.75880355520388E-34,273.1092665,256.9670352,177.4155037,37.91609711,45.25940257,44.02506459
FBgn0011207,1.47667126,3.03662835292379E-14,8.91616187734349E-14,25.0963593,30.75785147,34.1478947,84.53109586,87.78453282,75.06686617
FBgn0011211,-2.27150352,5.85373481447478E-34,7.14155647365923E-33,4543.931907,4807.785115,5757.809044,1133.635733,964.9103156,987.5541969
FBgn0011224,0.658201333,0.000409246,0.000570965,89.825088,88.79153348,98.23778504,158.9099109,159.5232043,112.7655408
FBgn0011225,-0.472193036,0.006209058,0.007919096,317.8354514,317.2915204,245.1772107,205.2256846,193.8695024,224.4688146
FBgn0011227,-2.045183989,1.89361512788559E-30,1.90241916985133E-29,149.1804625,159.4093613,163.796402,32.70103076,38.25582783,42.04216624
FBgn0011230,-0.77894347,7.19768444531678E-06,1.14176034581739E-05,306.9334439,314.7563648,323.6205661,194.325341,156.2132957,191.5149325
FBgn0011232,2.042221625,1.33291137867321E-24,8.59984168355506E-24,20.71692037,19.91471614,24.96835311,88.82711363,101.8876217,76.530434
FBgn0011239,-2.538195373,1.47260127362418E-19,6.50075956974885E-19,39.35283074,38.27168609,25.90299735,4.146405208,6.188090018,7.223415423
FBgn0011244,-2.642916711,2.97297697316687E-31,3.1272676098106E-30,337.0925588,277.1871917,185.4935003,35.15895137,41.85355458,48.84067487
FBgn0011259,-0.844249176,0.000149646,0.000215429,25.93497527,23.94652984,26.67074083,14.21319311,14.4868464,13.36095794
FBgn0011260,1.409041813,5.35407921157446E-11,1.23603462204575E-10,32.17800525,34.57585686,46.96587277,111.6323423,105.2934697,81.58210361
FBgn0011270,-2.293406289,8.8494642799317E-21,4.31606044777541E-20,207.0139044,164.6629367,113.6927951,22.74110897,36.72079774,38.1235814
FBgn0011272,0.919606336,1.40469331813549E-08,2.70561038116172E-08,1629.058105,1583.250478,1730.52718,2968.826129,3064.327786,3191.899804
FBgn0011274,-1.810954323,2.02228197836312E-18,8.14856919789867E-18,102.932345,98.7794356,93.69808448,27.59283053,21.41846661,33.70927198
FBgn0011278,-3.418282801,3.36721837741893E-08,6.28807193404335E-08,0.683316714,0.733057036,0.667603024,0.085492891,0.04796969,0.047211866
FBgn0011279,-3.106530168,9.31034808260145E-14,2.64124672240957E-13,3.820361627,3.787461353,2.937453307,0.299225118,0.551651436,0.354088991
FBgn0011280,-0.601244906,0.007355377,0.00932515,134.9861108,101.2229591,115.0947614,60.55033997,63.34397573,104.3618287
FBgn0011281,-2.016372063,7.40571626098653E-12,1.82657141828821E-11,19.84724455,18.41805803,19.46062816,3.462462081,4.245317571,6.373601844
FBgn0011283,-3.158674903,2.41696625185455E-27,1.98799372547701E-26,26.24557378,22.26660747,20.76245406,1.96633649,2.518408728,3.163194989
FBgn0011284,1.084518783,1.62797234565874E-11,3.92715599523241E-11,1402.724974,1360.03461,1413.916445,2746.587359,2929.00529,3061.500631
FBgn0011286,-3.624034285,1.40442928660935E-72,7.16202758999304E-71,232.0792039,245.2075785,281.0608733,20.96713149,17.31705811,22.30760645
FBgn0011288,-3.393346232,2.18819593556659E-57,7.00937436747197E-56,85.60094832,95.84720746,99.13904913,7.54474762,8.250786691,10.55185194
FBgn0011289,1.225831012,6.43537397205869E-14,1.8445274903277E-13,87.96149697,98.90161177,87.5895168,210.5903635,221.9077862,200.0602801
FBgn0011290,1.129442926,2.69328897556244E-10,5.91706723237043E-10,34.25901524,37.38590884,39.52209905,75.61846198,88.55204786,76.10552721
FBgn0011291,2.187022672,4.5678899369123E-24,2.82589813332192E-23,9.411134739,10.23225446,8.612079015,40.05341938,47.99367491,38.90257718
FBgn0011293,-2.161446461,2.02197523963989E-14,6.01419456651028E-14,21.55553633,21.80844682,23.86680812,3.633447862,4.820953851,6.397207777
FBgn0011294,-4.550924426,4.57109568400984E-14,1.32537864169755E-13,2.422668349,2.687875799,4.973642532,0.042746445,0.09593938,0.283271193
FBgn0011297,1.865386761,6.73030529966073E-15,2.07608667470057E-14,9.069476382,9.010492734,13.05163913,34.36814213,41.18197892,36.80164917
FBgn0011300,0.395766262,0.03559415,0.042589377,47.77005026,60.96591016,60.0842722,74.59254729,81.09276105,63.57077691
FBgn0011305,0.897499599,1.38387164791759E-06,2.30342981580867E-06,31.83634689,34.05660813,36.75154649,57.6649549,72.36227746,59.03843782
FBgn0011327,-0.428748888,0.009015228,0.01135835,220.2143409,220.1309191,202.7510385,150.3819951,179.4306257,141.6119906
FBgn0011335,1.817137537,5.84731052983561E-15,1.80984127081511E-14,12.73453876,10.17116637,15.42162986,43.32352245,50.34418972,40.05926789
FBgn0011336,0.437188283,0.017307148,0.021263258,63.02043692,66.95254262,56.71287692,85.55701055,70.56341408,92.20477335
FBgn0011361,-1.386474992,5.24989848557937E-16,1.76505685107203E-15,568.2399672,582.4443591,671.2414609,213.1551502,252.5604182,223.3357298
FBgn0011455,-1.025675018,1.59750665384639E-10,3.56933269013102E-10,377.9673222,379.3264721,390.6145296,179.4923244,194.9967901,181.860106
FBgn0011474,0.860212154,3.52028553614898E-06,5.70848642843593E-06,61.15684588,59.13326757,58.715686,117.1252605,118.9408465,84.32039181
FBgn0011481,2.142833537,4.41236792732132E-28,3.83719500036968E-27,43.45273102,45.99932901,59.71709053,222.5166217,236.9942538,192.0814748
FBgn0011509,1.994960325,5.99873135754031E-28,5.16393153796633E-27,22.17673335,23.67163345,23.36610585,96.1367558,86.99303293,88.5694597
FBgn0011556,0.889887918,0.011567861,0.014443116,8.44827937,6.07826459,13.11839943,18.40234476,10.62528635,21.52861067
FBgn0011559,-1.556022523,0.000270906,0.00038337,239.1919097,335.2208738,105.4812779,49.26527837,40.19860027,135.8993549
FBgn0011566,0.98941735,9.7465029144981E-07,1.64167215823671E-06,21.02751887,19.09002698,21.56357769,41.12208051,42.62106962,37.10852629
FBgn0011569,-2.009946328,1.90486683658343E-07,3.37903816607794E-07,3.913541179,3.420932835,2.570271644,0.70531635,1.007363491,0.708177983
FBgn0011570,1.088281539,9.15644384738407E-11,2.08084674884669E-10,51.18663383,58.27803436,57.4806204,117.360366,122.4666187,110.2869178
FBgn0011573,1.22117927,2.14241539378289E-11,5.11108792203181E-11,35.31505016,35.3089139,34.98239848,77.26420013,94.8600621,71.07746353
FBgn0011582,-3.12694184,5.33030109789653E-14,1.53677088867216E-13,5.808192067,5.742280115,6.342228732,0.341971564,0.887439266,0.802601714
FBgn0011586,2.317988773,8.31512637804454E-32,8.97625285297966E-31,30.50077331,31.70471681,40.28984252,166.8180033,194.4451387,144.5627322
FBgn0011589,-2.183992093,2.09579395428448E-08,3.97726661553629E-08,7.174825494,8.643964216,9.546723249,1.303766586,1.343151322,2.856317864
FBgn0011591,-2.417929528,9.18055432198418E-25,6.02382331708576E-24,64.41813019,58.21694627,54.07584498,10.23777368,8.418680606,13.8330766
FBgn0011596,-2.594440339,3.28387393383995E-23,1.9116944649555E-22,45.00572355,43.3725413,26.17003856,6.347847148,6.403953623,5.854271324
FBgn0011603,-0.948915974,3.39002871568251E-06,5.50216118348012E-06,52.67750666,55.80396686,58.48202494,25.22040281,25.3519812,34.70072115
FBgn0011604,1.960542274,1.10573196431853E-24,7.20336066075469E-24,41.21642178,36.40849945,31.97818487,150.9163256,155.4457807,113.75699
FBgn0011606,1.051679023,6.7569121429242E-07,1.14996493005127E-06,78.05340462,68.08267222,45.12996445,136.4039074,145.5640245,107.6902652
FBgn0011638,2.556113209,6.37908157782204E-34,7.76020143469973E-33,48.36018742,53.97132427,75.67280282,345.0706808,371.5012647,319.9784185
FBgn0011640,1.932405385,3.08065785119206E-28,2.71238307630163E-27,70.66116017,64.90609173,77.50871113,265.9256371,295.2054727,242.574565
FBgn0011642,0.458557121,0.006074172,0.007755595,68.85968883,66.1583975,72.26802739,93.57196907,92.22172915,95.10830308
FBgn0011648,1.525190991,1.58736636089524E-17,5.97500257899422E-17,51.49723233,58.76673905,57.74766161,173.3368363,168.9252636,134.459393
FBgn0011655,1.222144975,6.89744961125343E-11,1.58072236372227E-10,31.71210749,34.57585686,40.95744555,85.15091932,84.64251812,77.26221791
FBgn0011656,-1.104263796,1.73344536639331E-11,4.16975376908458E-11,150.2675573,138.1812513,145.5040792,67.83860891,67.97305082,63.19308199
FBgn0011659,3.276005187,1.07103993410545E-38,1.67132045531339E-37,5.062755652,3.543109007,4.806741776,43.02429734,48.11359913,37.27376782
FBgn0011660,2.797657817,2.54432951656689E-41,4.42532837745038E-40,9.845972648,8.705052302,9.813764459,66.83406745,70.44348986,57.38602253
FBgn0011661,0.785599948,2.50886161209082E-06,4.11124379081566E-06,229.1285181,254.1264391,265.6726236,445.3965883,419.0392275,408.3118189
FBgn0011666,0.830460381,1.78979468096956E-05,2.76114380296235E-05,45.81327967,48.13741203,50.27050774,93.65746196,93.08518357,66.23824731
FBgn0011668,-0.984326947,0.000487169,0.000675541,147.4721708,196.6425499,93.63132417,48.58133524,64.75908159,103.7716804
FBgn0011669,-1.016051112,0.012468829,0.015526969,25.00317975,39.3407276,19.92795028,5.941755916,11.10498325,23.91280988
FBgn0011670,-1.534764726,3.07478095282816E-05,4.64845041712394E-05,42.92471356,49.42026184,32.14508563,9.104992879,8.034923086,24.97507686
FBgn0011672,0.806420723,3.13699648291199E-06,5.10317317349049E-06,66.03324243,72.11448592,79.21109885,133.1124311,123.2821035,118.4545706
FBgn0011676,-1.598700025,1.87578162400708E-06,3.09771242544899E-06,7.45436415,8.643964216,6.943071454,2.564786726,1.798863377,3.092377191
FBgn0011692,4.303619622,4.07571464491028E-82,2.91917337123377E-80,6.367269378,6.261528849,7.543914176,135.8054572,151.8720387,106.0614559
FBgn0011693,-3.278415774,1.02808386351425E-44,2.04797518374111E-43,73.79820508,88.63881327,85.41980697,6.28372748,8.202817001,10.7406994
FBgn0011694,-3.073759292,4.96646622532877E-25,3.33601042711889E-24,110.7594273,140.7469509,63.35552702,7.972212075,15.08646752,13.7622588
FBgn0011695,-0.803932624,0.000104753,0.000152454,1307.588651,1340.119894,1215.972149,638.5250288,568.632706,969.0235396
FBgn0011701,-1.509544418,1.61948249593835E-07,2.88725805351952E-07,10.40504996,10.41551872,11.14897051,3.889926535,3.309908614,3.847767039
FBgn0011703,4.288753051,2.63764775559812E-83,1.98978528024381E-81,15.93370337,16.89085587,22.19780056,389.6552234,376.7059761,296.278062
FBgn0011704,4.048866069,4.03032483683129E-70,1.91013425073465E-68,22.17673335,23.27456089,30.50945822,466.7270645,451.7545562,324.0386389
FBgn0011705,1.000523305,3.22184443925346E-08,6.02807378280633E-08,42.73835446,35.7365305,36.78492665,71.19420488,85.14619986,71.31352286
FBgn0011706,-1.269135648,0.000972876,0.001316967,2.081009992,2.443523453,2.570271644,0.876302132,0.815484731,1.203902571
FBgn0011708,0.615272874,0.000165873,0.000238197,100.1369584,94.62544573,84.58530319,143.756296,144.7965095,132.7833718
FBgn0011710,1.909550858,7.57633216302441E-23,4.29864969943917E-22,34.22795539,39.1269193,45.53052627,160.1495578,155.1579625,125.677986
FBgn0011715,3.135188042,2.09836247399726E-56,6.38473106944896E-55,19.38134679,18.02098547,23.03230434,166.7325104,202.6959254,156.0352155
FBgn0011722,-1.494139402,6.93170133676188E-09,1.3639799404596E-08,61.37426483,54.30730875,52.17317636,19.15040756,12.71196787,26.60388622
FBgn0011726,1.722420343,5.1482453524805E-26,3.78517762392006E-25,310.5985062,338.5501745,339.6096585,1043.077388,1135.994215,1040.596728
FBgn0011737,0.788455822,3.2618638327426E-05,4.92310903322309E-05,49.97529965,44.41103876,35.18267939,75.08413142,79.86953396,65.29401
FBgn0011739,0.453374058,0.017078173,0.020988011,46.62083579,55.07090983,62.28736218,77.09321435,79.82156427,64.86910321
FBgn0011740,1.665063477,1.91746861761762E-18,7.74091431475842E-18,20.84115977,20.8004934,17.89176105,61.96097267,66.6298995,57.4332344
FBgn0011741,1.251138938,3.83375399240432E-11,8.94191907229467E-11,21.30705753,23.36619302,23.29934555,49.45763737,57.10791602,53.16056057
FBgn0011742,1.577401094,9.71577980320891E-20,4.37536124023703E-19,53.54718248,55.55961452,58.51540509,154.9986112,191.0632755,148.3868933
FBgn0011743,-2.492398131,4.10340929087631E-18,1.61464089658587E-17,60.81518752,50.09223079,31.71114366,6.28372748,11.36881655,7.36505102
FBgn0011746,-1.193069501,0.000560244,0.000773255,5.932431469,6.505881194,4.1057586,1.987709713,2.950135939,2.195351746
FBgn0011754,0.354041566,0.0279025,0.033680077,143.9313478,144.0457076,142.5332457,184.0020744,171.7075056,186.2035976
FBgn0011758,-3.71876993,3.98349294249079E-16,1.35247806987524E-15,3.540822971,2.748963885,3.605056332,0.299225118,0.14390907,0.283271193
FBgn0011761,6.215636754,5.53839205373498E-122,1.15752393923061E-119,27.05312989,31.64362872,45.49714611,2393.779571,2994.124145,2293.599638
FBgn0011762,2.604120935,4.76691123208858E-30,4.68930179767726E-29,7.236945195,6.139352676,7.543914176,42.36172743,45.3793268,37.88752207
FBgn0011763,1.718758355,6.81578337485277E-22,3.62060092691658E-21,49.695761,52.35248999,61.48623855,175.9871159,194.5890477,161.4645801
FBgn0011766,1.773731655,5.08660512092439E-21,2.53119159588857E-20,48.70184578,50.00059866,58.28174403,197.403085,184.9711249,147.3010204
FBgn0011768,1.342718761,1.5973890927673E-16,5.57337535404772E-16,149.3668217,154.6444906,152.8810926,389.7407163,392.3680799,360.2265339
FBgn0011769,1.188090571,1.64696619605455E-06,2.73009648075665E-06,9.504314291,10.59878298,7.710814932,17.82526775,22.30590588,22.33121239
FBgn0011771,1.332270786,4.41298130187972E-11,1.02404620709255E-10,21.77295529,23.42728111,25.30215463,65.1883293,60.72962762,49.12394607
FBgn0011774,4.259175846,1.44434646001825E-89,1.39499795596763E-87,6.274089826,6.475337151,4.940262381,114.3253683,121.0754977,98.43673959
FBgn0011785,0.849270196,1.48594156348878E-05,2.30521647516652E-05,55.34865381,56.56756794,66.39312078,123.2593754,109.2029994,84.36760367
FBgn0011787,1.819410867,4.10385344853102E-24,2.54474842486974E-23,39.66342925,44.9302875,43.82813855,134.0955993,176.4804897,137.4809524
FBgn0011802,2.372858459,3.10140947668305E-31,3.25431024018372E-30,14.8466086,13.8669956,12.45079641,72.54071791,78.69427655,58.96762003
FBgn0011818,1.401113782,3.04694641787935E-12,7.72276737207631E-12,33.17192047,26.51222947,28.57340944,77.92677004,90.20700216,62.03639128
FBgn0011822,0.725663725,0.027215858,0.032888623,6.708927735,4.978679036,4.940262381,10.49425236,6.020196103,10.43382228
FBgn0011824,1.617570213,3.27845247104164E-09,6.6323374410203E-09,9.286895337,10.75150319,17.75824045,42.63957933,36.64884321,35.456111
FBgn0011826,1.702568291,1.37101691823962E-19,6.06913010091559E-19,37.89301776,41.50935466,49.2691032,140.3579536,153.3111294,120.3430452
FBgn0011828,-2.523710158,1.06955323996613E-27,9.04826427095436E-27,66.93397809,77.3375173,68.09550849,11.90488506,9.090256267,15.27303849
FBgn0011829,-2.195987298,4.34464034156373E-08,8.04850620671258E-08,2.950685809,3.787461353,3.738576937,0.812182463,0.503681746,0.920631377
FBgn0011836,2.181490408,2.21750785160468E-23,1.310663310158E-22,11.83380309,12.70632196,15.48839017,64.93185062,63.9675817,50.42227237
FBgn0011837,1.96000494,1.38528603854107E-20,6.67965646950079E-20,21.49341663,22.5720479,16.02247259,84.08225818,84.04289699,61.77672602
FBgn0012034,0.557660721,0.001850813,0.002454849,187.6636175,216.6488982,187.7967308,305.5729652,238.5532687,311.9996132
FBgn0012037,-0.715495878,0.003134897,0.004088675,133.8058365,129.5372871,106.2156412,89.61792287,45.25940257,85.19381132
FBgn0012042,3.780850325,3.79176900377882E-13,1.0241793014656E-12,1.273453876,0.641424906,0.233661059,7.07453672,7.603195875,14.47043678
FBgn0012051,-0.432413469,0.035026482,0.041933761,44.63300535,54.67383727,61.78665991,41.80602364,33.86660118,41.94774251
FBgn0012058,1.091128139,1.07700816384196E-09,2.26692703992425E-09,53.17446427,52.99391489,44.26208052,106.6737546,118.7249829,90.38711652
FBgn0012344,-1.122960797,0.000219382,0.000312434,6.926346689,8.827228475,6.442369186,3.334222744,3.42983284,3.25761872
FBgn0013269,2.815262296,7.38840625014475E-30,7.16310199871448E-29,47.4283919,57.85041776,91.09443268,437.5526155,526.0835909,408.6895138
FBgn0013272,-1.111662583,1.81398594469645E-08,3.46308877043052E-08,778.0492581,777.9262354,760.7336463,366.679009,263.8332953,422.664226
FBgn0013275,-4.030567538,2.05219298375432E-07,3.62675469224893E-07,2.112069842,40.22650485,19.52738846,2.094575827,0.599621126,0.967843243
FBgn0013276,-3.897087194,2.99237388757397E-07,5.23316525276825E-07,8.883117278,176.4223933,90.49358996,9.404217997,2.110666363,6.444419642
FBgn0013277,-4.668001599,2.55752691222772E-12,6.51987814516921E-12,6.336209527,35.0951056,31.01016048,1.303766586,0.23984845,1.227508503
FBgn0013278,-4.441861787,5.44931752580471E-11,1.25698116765848E-10,16.83443904,149.329827,106.8498641,6.069995253,1.271196787,4.886428081
FBgn0013279,-4.278761324,1.48262191359832E-09,3.0855283670364E-09,9.007356681,93.95347678,56.87977768,4.039539094,0.791499886,3.163194989
FBgn0013300,-2.665475972,3.71269563717538E-17,1.35936693504736E-16,74.01562404,63.31780148,42.69321341,4.958587671,12.95181632,10.17415702
FBgn0013301,-2.343227012,1.0202774156072E-21,5.35288756031941E-21,192.7263731,169.7637919,104.7469145,23.66015755,28.39805652,38.38324666
FBgn0013303,0.51958719,0.005337557,0.006851441,48.79502533,60.3550293,62.98834535,74.82765274,93.58886531,75.60980262
FBgn0013305,0.841798702,7.49760120094379E-06,1.1880054401048E-05,102.5596268,108.4618973,99.40609034,191.6323149,144.4127519,210.4941024
FBgn0013307,1.113825668,3.34763876621675E-05,5.04719094495002E-05,10.93306742,9.468653382,8.345037805,21.73656751,15.39827051,23.91280988
FBgn0013325,0.966143816,3.26968785451359E-09,6.61670642177679E-09,1053.953911,1033.640965,1139.998924,1971.380571,2059.386764,2191.740039
FBgn0013334,-1.776534049,5.33307645495322E-26,3.9143000416925E-25,270.7797777,279.1725545,290.707737,85.96310178,76.65556472,79.07987473
FBgn0013342,-2.193382772,9.84460705563466E-32,1.0600413458808E-30,166.3565599,177.0027301,167.3013179,33.62007934,32.21164688,44.09588239
FBgn0013343,1.015900734,5.07227069196681E-05,7.55531172971197E-05,11.05730682,15.6385501,16.3562741,32.63691109,30.26887443,22.96857257
