"submitted_item" "validated_id" "current_symbol"
"261" "FBgn0001977" "FBgn0001977" "CIAPIN1"
"262" "FBgn0001978" "FBgn0001978" "stc"
"263" "FBgn0001986" "FBgn0001986" "Mtr4"
"264" "FBgn0001989" "FBgn0001989" "ND-B17"
"265" "FBgn0001990" "FBgn0001990" "wek"
"266" "FBgn0001991" "FBgn0001991" "Ca-α1D"
"267" "FBgn0001992" "FBgn0001992" "Cyp303a1"
"268" "FBgn0001994" "FBgn0001994" "crp"
"269" "FBgn0001995" "FBgn0001995" "mRpL4"
"270" "FBgn0002021" "FBgn0002021" "l(2)37Bb"
"271" "FBgn0002022" "FBgn0002022" "Catsup"
"272" "FBgn0002023" "FBgn0002023" "Lim3"
"273" "FBgn0002031" "FBgn0002031" "Phb1"
"274" "FBgn0002036" "FBgn0002036" "CG10561"
"275" "FBgn0002044" "FBgn0002044" "swm"
"276" "FBgn0002069" "FBgn0002069" "AspRS"
"277" "FBgn0002121" "FBgn0002121" "l(2)gl"
"278" "FBgn0002183" "FBgn0002183" "dre4"
"279" "FBgn0002283" "FBgn0002283" "l(3)73Ah"
"280" "FBgn0002306" "FBgn0002306" "sas"
"281" "FBgn0002354" "FBgn0002354" "l(3)87Df"
"282" "FBgn0002413" "FBgn0002413" "dco"
"283" "FBgn0002431" "FBgn0002431" "hyd"
"284" "FBgn0002440" "FBgn0002440" "l(3)mbn"
"285" "FBgn0002441" "FBgn0002441" "l(3)mbt"
"286" "FBgn0002466" "FBgn0002466" "sti"
"287" "FBgn0002521" "FBgn0002521" "pho"
"288" "FBgn0002522" "FBgn0002522" "lab"
"289" "FBgn0002524" "FBgn0002524" "lace"
"290" "FBgn0002525" "FBgn0002525" "Lam"
"291" "FBgn0002526" "FBgn0002526" "LanA"
"292" "FBgn0002531" "FBgn0002531" "Lcp1"
"293" "FBgn0002542" "FBgn0002542" "lds"
"294" "FBgn0002543" "FBgn0002543" "robo2"
"295" "FBgn0002552" "FBgn0002552" "lin"
"296" "FBgn0002562" "FBgn0002562" "Lsp1α"
"297" "FBgn0002563" "FBgn0002563" "Lsp1β"
"298" "FBgn0002564" "FBgn0002564" "Lsp1γ"
"299" "FBgn0002565" "FBgn0002565" "Lsp2"
"300" "FBgn0002566" "FBgn0002566" "lt"
"301" "FBgn0002571" "FBgn0002571" "Mal-A3"
"302" "FBgn0002573" "FBgn0002573" "sens"
"303" "FBgn0002576" "FBgn0002576" "lz"
"304" "FBgn0002578" "FBgn0002578" "Kaz-m1"
"305" "FBgn0002579" "FBgn0002579" "RpL36"
"306" "FBgn0002592" "FBgn0002592" "E(spl)m2-BFM"
"307" "FBgn0002593" "FBgn0002593" "RpLP1"
"308" "FBgn0002622" "FBgn0002622" "RpS3"
"309" "FBgn0002626" "FBgn0002626" "RpL32"
